timestamp,strategy,mode,action,direction,symbol,right,strike,expiry,qty,spot,entry_price,exit_price,pnl,cum_pnl,reason,ref
2026-08-05 10:41:33,Renko,PAPER,EXIT,SHORT,NIFTY-Aug2026-24550-PE,PE,24550.0,2026-08-18,65,,175.45,154.7,-1348.75,,STOP,
2026-08-05 10:41:45,Renko,PAPER,ENTRY,SHORT,NIFTY-Aug2026-24600-PE,PE,24600.0,2026-08-18,65,24590.4,174.35,,,,,
2026-08-05 10:41:49,Renko,PAPER,EXIT,SHORT,NIFTY-Aug2026-24600-PE,PE,24600.0,2026-08-18,65,,174.35,173.7,-42.25000000000037,,STOP,
2026-08-05 10:41:55,Renko,PAPER,ENTRY,SHORT,NIFTY-Aug2026-24600-PE,PE,24600.0,2026-08-18,65,24590.75,172.0,,,,,
2026-08-05 10:41:59,Renko,PAPER,EXIT,SHORT,NIFTY-Aug2026-24600-PE,PE,24600.0,2026-08-18,65,,172.0,172.0,0.0,,STOP,
2026-08-05 10:43:34,Renko,PAPER,ENTRY,LONG,NIFTY-Aug2026-24600-CE,CE,24600.0,2026-08-18,65,24604.05,232.0,,,,,
2026-08-05 10:44:07,SMA Crossover,PAPER,ENTRY,SHORT,NIFTY-Aug2026-24600-PE,PE,24600.0,2026-08-18,65,24601.45,168.0,,,,,
2026-08-05 10:50:03,OpeningStrike,PAPER,ENTRY,LONG,NIFTY-Aug2026-24600-CE,CE,24600.0,2026-08-18,130,24610.7,234.95,,,,,
2026-08-05 10:50:07,CPRAlgo3,PAPER,ENTRY,LONG,NIFTY-Aug2026-24600-CE,CE,24600.0,2026-08-18,65,24610.7,234.95,,,,,
2026-08-05 10:55:39,LongStrangle,PAPER,ENTRY,CE,NIFTY-Aug2026-24650-CE,CE,24650.0,2026-08-11,65,24625.95,146.3,,,,,
2026-08-05 10:56:09,SupertrendBullish,PAPER,ENTRY,LONG,NIFTY-Aug2026-24700-PE,PE,24700.0,2026-08-11,65,,152.25,,,,,
2026-08-05 10:56:09,SupertrendBullish,PAPER,ENTRY,LONG,NIFTY-Aug2026-24000-PE,PE,24000.0,2026-08-11,65,,10.0,,,,,
2026-08-05 10:59:05,EMA,PAPER,ENTRY,LONG,NIFTY-Aug2026-24650-CE,CE,24650.0,2026-08-18,65,24641.4,219.5,,,,,
2026-08-05 11:04:06,Mean Reversion Zscore,PAPER,ENTRY,SHORT,NIFTY-Aug2026-24650-PE,PE,24650.0,2026-08-18,65,24650.9,166.0,,,,,
2026-08-05 11:07:34,LongStrangle,PAPER,EXIT,CE,NIFTY-Aug2026-24650-CE,CE,24650.0,2026-08-11,65,,146.3,154.85,555.7499999999989,,TRAILING_SL,
2026-08-05 11:09:06,HeikinAshi,PAPER,EXIT,LONG,NIFTY-Aug2026-24600-CE,CE,24600.0,2026-08-18,65,,237.75,245.4,497.25000000000034,,REVERSAL_TO_SHORT,
2026-08-05 11:09:06,HeikinAshi,PAPER,ENTRY,SHORT,NIFTY-Aug2026-24650-PE,PE,24650.0,2026-08-18,65,24633.5,173.65,,,,,
2026-08-05 11:10:01,Renko,PAPER,EXIT,LONG,NIFTY-Aug2026-24600-CE,CE,24600.0,2026-08-18,65,,232.0,239.75,503.75,,RR_RED_CANDLE,
2026-08-05 11:14:02,EMA,PAPER,EXIT,LONG,NIFTY-Aug2026-24650-CE,CE,24650.0,2026-08-18,65,,219.5,214.7,-312.00000000000074,,EMA11_EXIT,
2026-08-05 11:14:05,SMA Crossover,PAPER,EXIT,SHORT,NIFTY-Aug2026-24600-PE,PE,24600.0,2026-08-18,65,,168.0,154.5,-877.5,,OPPOSITE_SIGNAL,
2026-08-05 11:14:09,EMA,PAPER,ENTRY,LONG,NIFTY-Aug2026-24650-CE,CE,24650.0,2026-08-18,65,24638.6,215.2,,,,,
2026-08-05 11:14:10,SMA Crossover,PAPER,ENTRY,LONG,NIFTY-Aug2026-24650-CE,CE,24650.0,2026-08-18,65,24638.6,215.2,,,,,
2026-08-05 11:14:13,EMA,PAPER,EXIT,LONG,NIFTY-Aug2026-24650-CE,CE,24650.0,2026-08-18,65,,215.2,214.0,-77.99999999999926,,EMA11_EXIT,
2026-08-05 11:29:05,Mean Reversion Zscore,PAPER,EXIT,SHORT,NIFTY-Aug2026-24650-PE,PE,24650.0,2026-08-18,65,,166.0,186.05,1303.2500000000007,,TARGET,
2026-08-05 11:29:08,RSI Divergence,PAPER,ENTRY,SHORT,NIFTY-Aug2026-24600-PE,PE,24600.0,2026-08-18,65,24611.15,164.9,,,,,
2026-08-05 11:32:08,SupertrendBullish,PAPER,EXIT,LONG,NIFTY-Aug2026-24700-PE,PE,24700.0,2026-08-11,65,,152.25,172.5,-1228.5,,SUPERTREND_FLIP_TO_RED,
2026-08-05 11:32:08,SupertrendBullish,PAPER,EXIT,LONG,NIFTY-Aug2026-24000-PE,PE,24000.0,2026-08-11,65,,10.0,11.35,-1228.5,,SUPERTREND_FLIP_TO_RED,
2026-08-05 11:34:04,Parabolic SAR,PAPER,ENTRY,SHORT,NIFTY-Aug2026-24600-PE,PE,24600.0,2026-08-18,65,24598.8,173.7,,,,,
2026-08-05 11:34:07,CPRAlgo3,PAPER,EXIT,LONG,NIFTY-Aug2026-24600-CE,CE,24600.0,2026-08-18,65,,234.95,224.55,-675.9999999999985,,ALGO3_STOP,
2026-08-05 11:34:49,Renko,PAPER,ENTRY,SHORT,NIFTY-Aug2026-24600-PE,PE,24600.0,2026-08-18,65,24590.65,180.9,,,,,
2026-08-05 11:49:04,SMA Crossover,PAPER,EXIT,LONG,NIFTY-Aug2026-24650-CE,CE,24650.0,2026-08-18,65,,215.2,195.6,-1273.9999999999995,,OPPOSITE_SIGNAL,
2026-08-05 11:49:10,SMA Crossover,PAPER,ENTRY,SHORT,NIFTY-Aug2026-24600-PE,PE,24600.0,2026-08-18,65,24586.15,181.2,,,,,
2026-08-05 11:49:20,Supertrend,PAPER,ENTRY,SHORT,NIFTY-Aug2026-24600-PE,PE,24600.0,2026-08-18,65,24585.3,182.35,,,,,
2026-08-05 11:49:31,Supertrend,PAPER,EXIT,SHORT,NIFTY-Aug2026-24600-PE,PE,24600.0,2026-08-18,65,,182.35,180.95,-91.00000000000037,,SUPERTREND_FLIP,
2026-08-05 11:49:46,Supertrend,PAPER,ENTRY,SHORT,NIFTY-Aug2026-24600-PE,PE,24600.0,2026-08-18,65,24584.5,181.35,,,,,
2026-08-05 11:54:05,EMA,PAPER,ENTRY,SHORT,NIFTY-Aug2026-24600-PE,PE,24600.0,2026-08-18,65,24575.6,186.95,,,,,
2026-08-05 11:59:09,OpeningStrike,PAPER,EXIT,LONG,NIFTY-Aug2026-24600-CE,CE,24600.0,2026-08-18,130,,234.95,214.75,-2625.9999999999986,,INITIAL_SL,
2026-08-05 12:04:05,Stochastic Oscillator,PAPER,ENTRY,LONG,NIFTY-Aug2026-24600-CE,CE,24600.0,2026-08-18,65,24576.5,218.35,,,,,
2026-08-05 12:07:36,HeikinAshi,PAPER,EXIT,SHORT,NIFTY-Aug2026-24650-PE,PE,24650.0,2026-08-18,65,,173.65,210.05,2366.0000000000005,,REVERSAL_TO_LONG,
2026-08-05 12:07:36,HeikinAshi,PAPER,ENTRY,LONG,NIFTY-Aug2026-24600-CE,CE,24600.0,2026-08-18,65,24576.15,217.1,,,,,
2026-08-05 12:19:25,HeikinAshi,PAPER,EXIT,LONG,NIFTY-Aug2026-24600-CE,CE,24600.0,2026-08-18,65,,217.1,216.1,-65.0,,REVERSAL_TO_SHORT,
2026-08-05 12:19:25,HeikinAshi,PAPER,ENTRY,SHORT,NIFTY-Aug2026-24550-PE,PE,24550.0,2026-08-18,65,24570.75,168.0,,,,,
2026-08-05 12:25:03,HeikinAshi,PAPER,EXIT,SHORT,NIFTY-Aug2026-24550-PE,PE,24550.0,2026-08-18,65,,168.0,168.05,3.250000000000739,,REVERSAL_TO_LONG,
2026-08-05 12:25:03,HeikinAshi,PAPER,ENTRY,LONG,NIFTY-Aug2026-24550-CE,CE,24550.0,2026-08-18,65,24572.8,244.85,,,,,
2026-08-05 12:31:05,LongStrangle,PAPER,ENTRY,PE,NIFTY-Aug2026-24550-PE,PE,24550.0,2026-08-11,65,24556.45,133.3,,,,,
2026-08-05 12:34:07,CPR,PAPER,ENTRY,SHORT,NIFTY-Aug2026-24550-PE,PE,24550.0,2026-08-18,65,24549.3,181.9,,,,,
2026-08-05 12:39:04,LongStrangle,PAPER,EXIT,PE,NIFTY-Aug2026-24550-PE,PE,24550.0,2026-08-11,65,,133.3,143.65,672.7499999999997,,TRAILING_SL,
2026-08-05 12:42:39,LongStrangle,PAPER,ENTRY,PE,NIFTY-Aug2026-24550-PE,PE,24550.0,2026-08-11,65,24534.1,150.85,,,,,
2026-08-05 12:43:38,DonchianBearish,PAPER,EXIT,SHORT,NIFTY-Aug2026-24600-CE,CE,24600.0,2026-08-11,65,,174.0,130.65,2853.4999999999995,,EXIT_TARGET,
2026-08-05 12:43:38,DonchianBearish,PAPER,EXIT,SHORT,NIFTY-Aug2026-25200-CE,CE,25200.0,2026-08-11,65,,9.25,9.8,2853.4999999999995,,EXIT_TARGET,
2026-08-05 12:49:11,RSI Reversal,PAPER,ENTRY,LONG,NIFTY-Aug2026-24550-CE,CE,24550.0,2026-08-18,65,24526.4,221.0,,,,,
2026-08-05 12:54:05,LongStrangle,PAPER,EXIT,PE,NIFTY-Aug2026-24550-PE,PE,24550.0,2026-08-11,65,,150.85,152.3,94.25000000000111,,TRAILING_SL,
2026-08-05 12:59:11,LongStrangle,PAPER,ENTRY,PE,NIFTY-Aug2026-24550-PE,PE,24550.0,2026-08-11,65,24520.9,160.3,,,,,
2026-08-05 13:03:35,LongStrangle,PAPER,EXIT,PE,NIFTY-Aug2026-24550-PE,PE,24550.0,2026-08-11,65,,160.3,153.0,-474.50000000000074,,TRAILING_SL,
2026-08-05 13:05:19,LongStrangle,PAPER,ENTRY,PE,NIFTY-Aug2026-24550-PE,PE,24550.0,2026-08-11,65,24524.15,160.9,,,,,
2026-08-05 13:05:52,HeikinAshi,PAPER,EXIT,LONG,NIFTY-Aug2026-24550-CE,CE,24550.0,2026-08-18,65,,244.85,220.0,-1615.2499999999995,,REVERSAL_TO_SHORT,
2026-08-05 13:05:52,HeikinAshi,PAPER,ENTRY,SHORT,NIFTY-Aug2026-24500-PE,PE,24500.0,2026-08-18,65,24514.35,188.4,,,,,
2026-08-05 13:07:30,LongStrangle,PAPER,EXIT,PE,NIFTY-Aug2026-24550-PE,PE,24550.0,2026-08-11,65,,160.9,162.1,77.99999999999926,,TRAILING_SL,
2026-08-05 13:08:11,HeikinAshi,PAPER,EXIT,SHORT,NIFTY-Aug2026-24500-PE,PE,24500.0,2026-08-18,65,,188.4,179.8,-558.9999999999997,,REVERSAL_TO_LONG,
2026-08-05 13:08:11,HeikinAshi,PAPER,ENTRY,LONG,NIFTY-Aug2026-24500-CE,CE,24500.0,2026-08-18,65,24524.2,255.0,,,,,
2026-08-05 13:13:04,HeikinAshi,PAPER,EXIT,LONG,NIFTY-Aug2026-24500-CE,CE,24500.0,2026-08-18,65,,255.0,256.55,100.75000000000074,,REVERSAL_TO_SHORT,
2026-08-05 13:13:04,HeikinAshi,PAPER,ENTRY,SHORT,NIFTY-Aug2026-24500-PE,PE,24500.0,2026-08-18,65,24521.95,182.1,,,,,
2026-08-05 13:14:05,EMA,PAPER,EXIT,SHORT,NIFTY-Aug2026-24600-PE,PE,24600.0,2026-08-18,65,,186.95,227.1,2609.7500000000005,,EMA11_EXIT,
2026-08-05 13:14:06,Parabolic SAR,PAPER,EXIT,SHORT,NIFTY-Aug2026-24600-PE,PE,24600.0,2026-08-18,65,,173.7,227.1,3471.0000000000005,,SAR_FLIP,
2026-08-05 13:14:12,Parabolic SAR,PAPER,ENTRY,LONG,NIFTY-Aug2026-24500-CE,CE,24500.0,2026-08-18,65,24522.3,255.45,,,,,
2026-08-05 13:16:01,Renko,PAPER,EXIT,SHORT,NIFTY-Aug2026-24600-PE,PE,24600.0,2026-08-18,65,,180.9,222.0,2671.4999999999995,,RR_GREEN_CANDLE,
2026-08-05 13:23:07,SupertrendBullish,PAPER,ENTRY,LONG,NIFTY-Aug2026-24600-PE,PE,24600.0,2026-08-11,65,,171.75,,,,,
2026-08-05 13:23:07,SupertrendBullish,PAPER,ENTRY,LONG,NIFTY-Aug2026-23850-PE,PE,23850.0,2026-08-11,65,,10.65,,,,,
2026-08-05 13:25:10,Goldmine,PAPER,ENTRY,SHORT,NIFTY-Aug2026-24550-PE,PE,24550.0,2026-08-18,65,24525.35,202.6,,,,,
2026-08-05 13:29:26,Goldmine,PAPER,EXIT,SHORT,NIFTY-Aug2026-24550-PE,PE,24550.0,2026-08-18,65,,202.6,204.0,91.00000000000037,,TIME_EXIT,
2026-08-05 13:34:41,EMA,PAPER,ENTRY,SHORT,NIFTY-Aug2026-24500-PE,PE,24500.0,2026-08-18,65,24517.5,185.4,,,,,
2026-08-05 13:34:45,EMA,PAPER,EXIT,SHORT,NIFTY-Aug2026-24500-PE,PE,24500.0,2026-08-18,65,,185.4,185.4,0.0,,EMA11_EXIT,
2026-08-05 13:34:47,Renko,PAPER,ENTRY,SHORT,NIFTY-Aug2026-24500-PE,PE,24500.0,2026-08-18,65,24517.75,185.4,,,,,
2026-08-05 13:34:49,Parabolic SAR,PAPER,EXIT,LONG,NIFTY-Aug2026-24500-CE,CE,24500.0,2026-08-18,65,,255.45,251.4,-263.24999999999886,,SAR_FLIP,
2026-08-05 13:34:51,Renko,PAPER,EXIT,SHORT,NIFTY-Aug2026-24500-PE,PE,24500.0,2026-08-18,65,,185.4,184.3,-71.49999999999963,,STOP,
2026-08-05 13:34:52,EMA,PAPER,ENTRY,SHORT,NIFTY-Aug2026-24500-PE,PE,24500.0,2026-08-18,65,24517.3,184.3,,,,,
2026-08-05 13:34:54,Parabolic SAR,PAPER,ENTRY,SHORT,NIFTY-Aug2026-24500-PE,PE,24500.0,2026-08-18,65,24517.3,184.3,,,,,
2026-08-05 13:34:56,EMA,PAPER,EXIT,SHORT,NIFTY-Aug2026-24500-PE,PE,24500.0,2026-08-18,65,,184.3,183.9,-26.00000000000037,,EMA11_EXIT,
2026-08-05 13:42:36,Renko,PAPER,ENTRY,SHORT,NIFTY-Aug2026-24500-PE,PE,24500.0,2026-08-18,65,24514.05,187.8,,,,,
2026-08-05 13:42:46,Renko,PAPER,EXIT,SHORT,NIFTY-Aug2026-24500-PE,PE,24500.0,2026-08-18,65,,187.8,187.15,-42.25000000000037,,STOP,
2026-08-05 13:42:50,Renko,PAPER,ENTRY,SHORT,NIFTY-Aug2026-24500-PE,PE,24500.0,2026-08-18,65,24514.85,187.6,,,,,
2026-08-05 13:44:03,Bollinger Bands,PAPER,EXIT,SHORT,NIFTY-Aug2026-24600-PE,PE,24600.0,2026-08-18,65,,156.0,237.7,5310.499999999999,,TARGET,
2026-08-05 13:44:04,EMA,PAPER,ENTRY,SHORT,NIFTY-Aug2026-24500-PE,PE,24500.0,2026-08-18,65,24504.4,189.95,,,,,
2026-08-05 13:44:31,LongStrangle,PAPER,ENTRY,PE,NIFTY-Aug2026-24550-PE,PE,24550.0,2026-08-11,65,24506.4,170.45,,,,,
2026-08-05 13:45:33,LongStrangle,PAPER,EXIT,PE,NIFTY-Aug2026-24550-PE,PE,24550.0,2026-08-11,65,,170.45,166.95,-227.5,,TRAILING_SL,
2026-08-05 13:49:06,HeikinAshi,PAPER,EXIT,SHORT,NIFTY-Aug2026-24500-PE,PE,24500.0,2026-08-18,65,,182.1,180.5,-103.99999999999963,,REVERSAL_TO_LONG,
2026-08-05 13:49:06,HeikinAshi,PAPER,ENTRY,LONG,NIFTY-Aug2026-24500-CE,CE,24500.0,2026-08-18,65,24520.05,256.7,,,,,
2026-08-05 13:49:48,EMA,PAPER,EXIT,SHORT,NIFTY-Aug2026-24500-PE,PE,24500.0,2026-08-18,65,,189.95,179.15,-701.9999999999989,,EMA11_EXIT,
2026-08-05 14:13:48,HeikinAshi,PAPER,EXIT,LONG,NIFTY-Aug2026-24500-CE,CE,24500.0,2026-08-18,65,,256.7,249.0,-500.49999999999926,,REVERSAL_TO_SHORT,
2026-08-05 14:13:48,HeikinAshi,PAPER,ENTRY,SHORT,NIFTY-Aug2026-24500-PE,PE,24500.0,2026-08-18,65,24517.35,178.35,,,,,
2026-08-05 14:31:27,HeikinAshi,PAPER,EXIT,SHORT,NIFTY-Aug2026-24500-PE,PE,24500.0,2026-08-18,65,,178.35,180.4,133.25000000000074,,REVERSAL_TO_LONG,
2026-08-05 14:31:27,HeikinAshi,PAPER,ENTRY,LONG,NIFTY-Aug2026-24500-CE,CE,24500.0,2026-08-18,65,24511.15,252.0,,,,,
2026-08-05 14:52:06,HeikinAshi,PAPER,EXIT,LONG,NIFTY-Aug2026-24500-CE,CE,24500.0,2026-08-18,65,,252.0,256.3,279.50000000000074,,REVERSAL_TO_SHORT,
2026-08-05 14:52:06,HeikinAshi,PAPER,ENTRY,SHORT,NIFTY-Aug2026-24500-PE,PE,24500.0,2026-08-18,65,24508.65,176.95,,,,,
2026-08-05 14:59:01,RSI Reversal,PAPER,EXIT,LONG,NIFTY-Aug2026-24550-CE,CE,24550.0,2026-08-18,65,,221.0,236.05,978.2500000000007,,RSI_MEAN_REVERSION,
2026-08-05 14:59:06,Parabolic SAR,PAPER,EXIT,SHORT,NIFTY-Aug2026-24500-PE,PE,24500.0,2026-08-18,65,,184.3,162.1,-1443.0000000000011,,SAR_FLIP,
2026-08-05 15:04:16,Mean Reversion Zscore,PAPER,ENTRY,SHORT,NIFTY-Aug2026-24550-PE,PE,24550.0,2026-08-18,65,24534.8,179.35,,,,,
2026-08-05 15:07:27,Renko,PAPER,EXIT,SHORT,NIFTY-Aug2026-24500-PE,PE,24500.0,2026-08-18,65,,187.6,153.45,-2219.7500000000005,,STOP,
2026-08-05 15:09:03,SMA Crossover,PAPER,EXIT,SHORT,NIFTY-Aug2026-24600-PE,PE,24600.0,2026-08-18,65,,181.2,193.0,767.0000000000007,,OPPOSITE_SIGNAL,
2026-08-05 15:09:08,SMA Crossover,PAPER,ENTRY,LONG,NIFTY-Aug2026-24550-CE,CE,24550.0,2026-08-18,65,24538.05,236.5,,,,,
2026-08-05 15:14:00,SupertrendBullish,PAPER,EXIT,LONG,NIFTY-Aug2026-24600-PE,PE,24600.0,2026-08-11,65,,171.75,135.75,2086.5,,TIME_CUTOFF,
2026-08-05 15:14:00,SupertrendBullish,PAPER,EXIT,LONG,NIFTY-Aug2026-23850-PE,PE,23850.0,2026-08-11,65,,10.65,6.75,2086.5,,TIME_CUTOFF,
2026-08-05 15:14:05,Keltner Squeeze,PAPER,ENTRY,LONG,NIFTY-Aug2026-24550-CE,CE,24550.0,2026-08-18,65,24553.3,247.6,,,,,
2026-08-05 15:14:07,Multi Timeframe,PAPER,ENTRY,LONG,NIFTY-Aug2026-24550-CE,CE,24550.0,2026-08-18,65,24553.3,247.6,,,,,
2026-08-05 15:14:13,Renko,PAPER,ENTRY,LONG,NIFTY-Aug2026-24550-CE,CE,24550.0,2026-08-18,65,24555.55,248.45,,,,,
2026-08-05 15:14:27,Supertrend,PAPER,EXIT,SHORT,NIFTY-Aug2026-24600-PE,PE,24600.0,2026-08-18,65,,181.35,176.6,-308.75,,SUPERTREND_FLIP,
2026-08-05 15:14:32,Supertrend,PAPER,ENTRY,LONG,NIFTY-Aug2026-24550-CE,CE,24550.0,2026-08-18,65,24562.0,249.55,,,,,
2026-08-05 15:14:47,Supertrend,PAPER,EXIT,LONG,NIFTY-Aug2026-24550-CE,CE,24550.0,2026-08-18,65,,249.55,247.75,-117.00000000000074,,SUPERTREND_FLIP,
2026-08-05 15:14:52,Supertrend,PAPER,ENTRY,LONG,NIFTY-Aug2026-24550-CE,CE,24550.0,2026-08-18,65,24556.75,247.2,,,,,
2026-08-05 15:15:00,Opening Range Breakout,PAPER,EXIT,SHORT,NIFTY-Aug2026-24600-PE,PE,24600.0,2026-08-18,65,,161.1,180.4,1254.5000000000007,,TIME_CUTOFF,
2026-08-05 15:15:00,SMA Crossover,PAPER,EXIT,LONG,NIFTY-Aug2026-24550-CE,CE,24550.0,2026-08-18,65,,236.5,248.75,796.25,,TIME_CUTOFF,
2026-08-05 15:15:00,RSI Divergence,PAPER,EXIT,SHORT,NIFTY-Aug2026-24600-PE,PE,24600.0,2026-08-18,65,,164.9,180.4,1007.5,,TIME_CUTOFF,
2026-08-05 15:15:00,Mean Reversion Zscore,PAPER,EXIT,SHORT,NIFTY-Aug2026-24550-PE,PE,24550.0,2026-08-18,65,,179.35,158.8,-1335.7499999999989,,TIME_CUTOFF,
